"","YYYY","MM","DD","WTMP","Date","WTMP_K"
"2623",2001,11,23,11.7166666666667,2001-11-23,284.866666666667
"2624",2003,11,23,11.7041666666667,2003-11-23,284.854166666667
"2625",2006,11,23,10.5166666666667,2006-11-23,283.666666666667
"2626",2008,11,23,8.14166666666667,2008-11-23,281.291666666667
"2627",2010,11,23,11.9875,2010-11-23,285.1375
"2628",2011,11,23,11.5833333333333,2011-11-23,284.733333333333
"2629",2012,11,23,9.9375,2012-11-23,283.0875
"2630",2013,11,23,10.2583333333333,2013-11-23,283.408333333333
"2631",2014,11,23,8.34583333333333,2014-11-23,281.495833333333
"2632",2015,11,23,11.6882352941176,2015-11-23,284.838235294118
"2633",2001,12,23,8.28333333333333,2001-12-23,281.433333333333
"2634",2003,12,23,4.60416666666667,2003-12-23,277.754166666667
"2635",2006,12,23,7.91666666666667,2006-12-23,281.066666666667
"2636",2008,12,23,3.34583333333333,2008-12-23,276.495833333333
"2637",2010,12,23,2.73333333333333,2010-12-23,275.883333333333
"2638",2011,12,23,8.6875,2011-12-23,281.8375
"2639",2012,12,23,6.95416666666667,2012-12-23,280.104166666667
"2640",2013,12,23,6.53333333333333,2013-12-23,279.683333333333
"2641",2014,12,23,4.85416666666667,2014-12-23,278.004166666667
"2642",2015,12,23,9.83333333333333,2015-12-23,282.983333333333
"2643",2001,1,24,1.72916666666667,2001-01-24,274.879166666667
"2644",2003,1,24,-1.16521739130435,2003-01-24,271.984782608696
"2645",2006,1,24,4.65416666666667,2006-01-24,277.804166666667
"2646",2008,1,24,3.38333333333333,2008-01-24,276.533333333333
"2647",2010,1,24,2.51666666666667,2010-01-24,275.666666666667
"2648",2011,1,24,0.129166666666667,2011-01-24,273.279166666667
"2649",2012,1,24,3.99583333333333,2012-01-24,277.145833333333
"2650",2013,1,24,3.02916666666667,2013-01-24,276.179166666667
"2651",2014,1,24,0.6875,2014-01-24,273.8375
"2652",2015,1,24,2.6875,2015-01-24,275.8375
"2653",2001,2,24,2.89583333333333,2001-02-24,276.045833333333
"2654",2003,2,24,0.0125,2003-02-24,273.1625
"2655",2006,2,24,4.23333333333333,2006-02-24,277.383333333333
"2656",2008,2,24,3.175,2008-02-24,276.325
"2657",2010,2,24,2.6875,2010-02-24,275.8375
"2658",2011,2,24,3.3375,2011-02-24,276.4875
"2659",2012,2,24,6.65833333333333,2012-02-24,279.808333333333
"2660",2013,2,24,3.01666666666667,2013-02-24,276.166666666667
"2661",2014,2,24,2.9375,2014-02-24,276.0875
"2662",2015,2,24,-0.647826086956522,2015-02-24,272.502173913043
"2663",2001,3,24,6.62916666666667,2001-03-24,279.779166666667
"2664",2003,3,24,7.525,2003-03-24,280.675
"2665",2006,3,24,6.54583333333333,2006-03-24,279.695833333333
"2666",2008,3,24,7.33333333333333,2008-03-24,280.483333333333
"2667",2010,3,24,9.3625,2010-03-24,282.5125
"2668",2011,3,24,8.0875,2011-03-24,281.2375
"2669",2012,3,24,13.1958333333333,2012-03-24,286.345833333333
"2670",2013,3,24,5.84583333333333,2013-03-24,278.995833333333
"2671",2014,3,24,4.32083333333333,2014-03-24,277.470833333333
"2672",2001,4,24,13.0541666666667,2001-04-24,286.204166666667
"2673",2003,4,24,10.8375,2003-04-24,283.9875
"2674",2006,4,24,14.6083333333333,2006-04-24,287.758333333333
"2675",2008,4,24,15.675,2008-04-24,288.825
"2676",2010,4,24,14.4708333333333,2010-04-24,287.620833333333
"2677",2011,4,24,12.8291666666667,2011-04-24,285.979166666667
"2678",2012,4,24,13.8708333333333,2012-04-24,287.020833333333
"2679",2013,4,24,13.1666666666667,2013-04-24,286.316666666667
"2680",2014,4,24,11.8458333333333,2014-04-24,284.995833333333
"2681",2015,4,24,11.7083333333333,2015-04-24,284.858333333333
"2682",2001,5,24,18.4291666666667,2001-05-24,291.579166666667
"2683",2003,5,24,14.8916666666667,2003-05-24,288.041666666667
"2684",2006,5,24,16.9041666666667,2006-05-24,290.054166666667
"2685",2008,5,24,16.45,2008-05-24,289.6
"2686",2010,5,24,19.0333333333333,2010-05-24,292.183333333333
"2687",2011,5,24,20.8291666666667,2011-05-24,293.979166666667
"2688",2012,5,24,21.275,2012-05-24,294.425
"2689",2013,5,24,18.7111111111111,2013-05-24,291.861111111111
"2690",2014,5,24,18.6083333333333,2014-05-24,291.758333333333
"2691",2015,5,24,18.4791666666667,2015-05-24,291.629166666667
"2692",2001,6,24,24.2045454545455,2001-06-24,297.354545454545
"2693",2003,6,24,21.6666666666667,2003-06-24,294.816666666667
"2694",2006,6,24,24.2583333333333,2006-06-24,297.408333333333
"2695",2010,6,24,26.575,2010-06-24,299.725
"2696",2011,6,24,24.4166666666667,2011-06-24,297.566666666667
"2697",2012,6,24,26.0666666666667,2012-06-24,299.216666666667
"2698",2013,6,24,24.1791666666667,2013-06-24,297.329166666667
"2699",2014,6,24,23.7,2014-06-24,296.85
"2700",2015,6,24,26.15,2015-06-24,299.3
"2701",2001,7,24,26.3125,2001-07-24,299.4625
"2702",2003,7,24,25.4391304347826,2003-07-24,298.589130434783
"2703",2006,7,24,27.3125,2006-07-24,300.4625
"2704",2008,7,24,27.4791666666667,2008-07-24,300.629166666667
"2705",2010,7,24,29.2291666666667,2010-07-24,302.379166666667
"2706",2011,7,24,29.3791666666667,2011-07-24,302.529166666667
"2707",2012,7,24,26.5583333333333,2012-07-24,299.708333333333
"2708",2013,7,24,28.3708333333333,2013-07-24,301.520833333333
"2709",2014,7,24,26.4041666666667,2014-07-24,299.554166666667
"2710",2015,7,24,26.9444444444444,2015-07-24,300.094444444444
"2711",2003,8,24,26.7291666666667,2003-08-24,299.879166666667
"2712",2006,8,24,27.2291666666667,2006-08-24,300.379166666667
"2713",2008,8,24,26.1125,2008-08-24,299.2625
"2714",2010,8,24,26.6875,2010-08-24,299.8375
"2715",2011,8,24,25.8,2011-08-24,298.95
"2716",2012,8,24,27.2541666666667,2012-08-24,300.404166666667
"2717",2013,8,24,25.0833333333333,2013-08-24,298.233333333333
"2718",2014,8,24,25.1291666666667,2014-08-24,298.279166666667
"2719",2015,8,24,26.84,2015-08-24,299.99
"2720",2003,9,24,22.5208333333333,2003-09-24,295.670833333333
"2721",2006,9,24,22.2833333333333,2006-09-24,295.433333333333
"2722",2008,9,24,22.325,2008-09-24,295.475
"2723",2010,9,24,24.1333333333333,2010-09-24,297.283333333333
"2724",2011,9,24,21.6125,2011-09-24,294.7625
"2725",2012,9,24,22.6416666666667,2012-09-24,295.791666666667
"2726",2013,9,24,21.4583333333333,2013-09-24,294.608333333333
"2727",2014,9,24,21.8,2014-09-24,294.95
"2728",2015,9,24,22.8315789473684,2015-09-24,295.981578947368
"2729",2001,10,24,17.7083333333333,2001-10-24,290.858333333333
"2730",2003,10,24,15.2958333333333,2003-10-24,288.445833333333
"2731",2006,10,24,15.5739130434783,2006-10-24,288.723913043478
"2732",2008,10,24,15.9583333333333,2008-10-24,289.108333333333
"2733",2010,10,24,16.6583333333333,2010-10-24,289.808333333333
"2734",2011,10,24,16.8083333333333,2011-10-24,289.958333333333
"2735",2012,10,24,17.6958333333333,2012-10-24,290.845833333333
"2736",2013,10,24,16.6458333333333,2013-10-24,289.795833333333
"2737",2014,10,24,16.625,2014-10-24,289.775
"2738",2015,10,24,16.4869565217391,2015-10-24,289.636956521739
"2739",2001,11,24,11.9166666666667,2001-11-24,285.066666666667
"2740",2003,11,24,11.7208333333333,2003-11-24,284.870833333333
"2741",2006,11,24,10.0416666666667,2006-11-24,283.191666666667
"2742",2008,11,24,7.8625,2008-11-24,281.0125
"2743",2010,11,24,11.7833333333333,2010-11-24,284.933333333333
"2744",2011,11,24,11.0541666666667,2011-11-24,284.204166666667
"2745",2012,11,24,9.65833333333333,2012-11-24,282.808333333333
"2746",2013,11,24,8.59583333333333,2013-11-24,281.745833333333
"2747",2014,11,24,8.80833333333333,2014-11-24,281.958333333333
"2748",2015,11,24,11.3111111111111,2015-11-24,284.461111111111
"2749",2001,12,24,8.6875,2001-12-24,281.8375
"2750",2003,12,24,4.91666666666667,2003-12-24,278.066666666667
"2751",2006,12,24,8.0875,2006-12-24,281.2375
"2752",2008,12,24,3.525,2008-12-24,276.675
"2753",2010,12,24,3.05416666666667,2010-12-24,276.204166666667
"2754",2011,12,24,8.4375,2011-12-24,281.5875
"2755",2012,12,24,6.85,2012-12-24,280
"2756",2013,12,24,6.13333333333333,2013-12-24,279.283333333333
"2757",2014,12,24,5.2375,2014-12-24,278.3875
"2758",2001,1,25,2.04166666666667,2001-01-25,275.191666666667
"2759",2003,1,25,-0.333333333333333,2003-01-25,272.816666666667
"2760",2006,1,25,4.82083333333333,2006-01-25,277.970833333333
"2761",2008,1,25,2.77916666666667,2008-01-25,275.929166666667
"2762",2010,1,25,2.78947368421053,2010-01-25,275.93947368421
"2763",2011,1,25,0.158333333333333,2011-01-25,273.308333333333
"2764",2012,1,25,4.21666666666667,2012-01-25,277.366666666667
"2765",2013,1,25,1.85833333333333,2013-01-25,275.008333333333
"2766",2014,1,25,1.04583333333333,2014-01-25,274.195833333333
"2767",2015,1,25,2.78333333333333,2015-01-25,275.933333333333
"2768",2001,2,25,3.94583333333333,2001-02-25,277.095833333333
"2769",2003,2,25,0.1875,2003-02-25,273.3375
"2770",2006,2,25,4.02083333333333,2006-02-25,277.170833333333
"2771",2008,2,25,3.5625,2008-02-25,276.7125
"2772",2010,2,25,2.92083333333333,2010-02-25,276.070833333333
"2773",2011,2,25,3.47083333333333,2011-02-25,276.620833333333
"2774",2012,2,25,6.5375,2012-02-25,279.6875
"2775",2013,2,25,3.31666666666667,2013-02-25,276.466666666667
"2776",2014,2,25,2.90416666666667,2014-02-25,276.054166666667
"2777",2015,2,25,-0.470833333333333,2015-02-25,272.679166666667
"2778",2001,3,25,6.13333333333333,2001-03-25,279.283333333333
"2779",2003,3,25,7.8125,2003-03-25,280.9625
"2780",2006,3,25,6.82083333333333,2006-03-25,279.970833333333
"2781",2008,3,25,7.44583333333333,2008-03-25,280.595833333333
"2782",2010,3,25,9.975,2010-03-25,283.125
"2783",2011,3,25,7.775,2011-03-25,280.925
"2784",2012,3,25,12.6708333333333,2012-03-25,285.820833333333
"2785",2013,3,25,5.5125,2013-03-25,278.6625
"2786",2014,3,25,4.18333333333333,2014-03-25,277.333333333333
"2787",2001,4,25,12.55,2001-04-25,285.7
"2788",2003,4,25,11.3625,2003-04-25,284.5125
"2789",2006,4,25,15.2458333333333,2006-04-25,288.395833333333
"2790",2008,4,25,16.4041666666667,2008-04-25,289.554166666667
"2791",2010,4,25,14.4208333333333,2010-04-25,287.570833333333
"2792",2011,4,25,13.9875,2011-04-25,287.1375
"2793",2012,4,25,14,2012-04-25,287.15
"2794",2013,4,25,13.3958333333333,2013-04-25,286.545833333333
"2795",2014,4,25,12.0166666666667,2014-04-25,285.166666666667
"2796",2015,4,25,11.375,2015-04-25,284.525
"2797",2001,5,25,18.9083333333333,2001-05-25,292.058333333333
"2798",2003,5,25,15.1375,2003-05-25,288.2875
"2799",2006,5,25,17.4041666666667,2006-05-25,290.554166666667
"2800",2008,5,25,17.2583333333333,2008-05-25,290.408333333333
"2801",2010,5,25,19.3833333333333,2010-05-25,292.533333333333
"2802",2011,5,25,21.1875,2011-05-25,294.3375
"2803",2012,5,25,21.825,2012-05-25,294.975
"2804",2013,5,25,17.575,2013-05-25,290.725
"2805",2014,5,25,19.1375,2014-05-25,292.2875
"2806",2015,5,25,19.0833333333333,2015-05-25,292.233333333333
"2807",2001,6,25,24.7333333333333,2001-06-25,297.883333333333
"2808",2003,6,25,22.525,2003-06-25,295.675
"2809",2006,6,25,24.0375,2006-06-25,297.1875
"2810",2008,6,25,24.42,2008-06-25,297.57
"2811",2010,6,25,26.5208333333333,2010-06-25,299.670833333333
"2812",2011,6,25,24.5791666666667,2011-06-25,297.729166666667
"2813",2012,6,25,25.7916666666667,2012-06-25,298.941666666667
"2814",2013,6,25,24.6708333333333,2013-06-25,297.820833333333
"2815",2014,6,25,23.9833333333333,2014-06-25,297.133333333333
"2816",2015,6,25,26.5125,2015-06-25,299.6625
"2817",2001,7,25,26.4545454545455,2001-07-25,299.604545454545
"2818",2003,7,25,26.0291666666667,2003-07-25,299.179166666667
"2819",2006,7,25,27.1125,2006-07-25,300.2625
"2820",2008,7,25,27.4166666666667,2008-07-25,300.566666666667
"2821",2010,7,25,29.3125,2010-07-25,302.4625
"2822",2011,7,25,29.5541666666667,2011-07-25,302.704166666667
"2823",2012,7,25,26.3083333333333,2012-07-25,299.458333333333
"2824",2013,7,25,27.4708333333333,2013-07-25,300.620833333333
"2825",2014,7,25,26.0583333333333,2014-07-25,299.208333333333
"2826",2015,7,25,26.78,2015-07-25,299.93
"2827",2003,8,25,26.3333333333333,2003-08-25,299.483333333333
"2828",2006,8,25,27.5916666666667,2006-08-25,300.741666666667
"2829",2008,8,25,26.1,2008-08-25,299.25
"2830",2010,8,25,26.0041666666667,2010-08-25,299.154166666667
"2831",2011,8,25,25.6583333333333,2011-08-25,298.808333333333
"2832",2012,8,25,26.9208333333333,2012-08-25,300.070833333333
"2833",2013,8,25,25.0916666666667,2013-08-25,298.241666666667
"2834",2014,8,25,25.0541666666667,2014-08-25,298.204166666667
"2835",2015,8,25,26.9,2015-08-25,300.05
"2836",2003,9,25,22.575,2003-09-25,295.725
"2837",2006,9,25,22.075,2006-09-25,295.225
"2838",2008,9,25,21.575,2008-09-25,294.725
"2839",2010,9,25,24.0166666666667,2010-09-25,297.166666666667
"2840",2011,9,25,21.6,2011-09-25,294.75
"2841",2012,9,25,22.2,2012-09-25,295.35
"2842",2013,9,25,21.2958333333333,2013-09-25,294.445833333333
"2843",2014,9,25,21.5541666666667,2014-09-25,294.704166666667
"2844",2015,9,25,22.6190476190476,2015-09-25,295.769047619048
"2845",2001,10,25,17.8083333333333,2001-10-25,290.958333333333
"2846",2003,10,25,15.2916666666667,2003-10-25,288.441666666667
"2847",2006,10,25,14.6666666666667,2006-10-25,287.816666666667
"2848",2008,10,25,16.0208333333333,2008-10-25,289.170833333333
"2849",2010,10,25,17.0083333333333,2010-10-25,290.158333333333
"2850",2011,10,25,17.025,2011-10-25,290.175
"2851",2012,10,25,17.8916666666667,2012-10-25,291.041666666667
"2852",2013,10,25,15.4583333333333,2013-10-25,288.608333333333
"2853",2014,10,25,16.4541666666667,2014-10-25,289.604166666667
"2854",2015,10,25,16.4642857142857,2015-10-25,289.614285714286
"2855",2001,11,25,12.1375,2001-11-25,285.2875
"2856",2003,11,25,11.6291666666667,2003-11-25,284.779166666667
"2857",2006,11,25,10.0375,2006-11-25,283.1875
"2858",2008,11,25,7.75,2008-11-25,280.9
"2859",2010,11,25,11.2416666666667,2010-11-25,284.391666666667
"2860",2011,11,25,10.8958333333333,2011-11-25,284.045833333333
"2861",2012,11,25,8.80416666666667,2012-11-25,281.954166666667
"2862",2013,11,25,7.1,2013-11-25,280.25
"2863",2014,11,25,9.11666666666667,2014-11-25,282.266666666667
"2864",2015,11,25,11.2545454545455,2015-11-25,284.404545454545
"2865",2001,12,25,7.3375,2001-12-25,280.4875
"2866",2003,12,25,4.74166666666667,2003-12-25,277.891666666667
"2867",2006,12,25,7.91666666666667,2006-12-25,281.066666666667
"2868",2008,12,25,4.40434782608696,2008-12-25,277.554347826087
"2869",2010,12,25,3.07083333333333,2010-12-25,276.220833333333
"2870",2011,12,25,8.02916666666667,2011-12-25,281.179166666667
"2871",2012,12,25,6.46666666666667,2012-12-25,279.616666666667
"2872",2013,12,25,5.10833333333333,2013-12-25,278.258333333333
"2873",2014,12,25,5.70833333333333,2014-12-25,278.858333333333
"2874",2001,1,26,1.16666666666667,2001-01-26,274.316666666667
"2875",2003,1,26,0.291666666666667,2003-01-26,273.441666666667
"2876",2006,1,26,4.32083333333333,2006-01-26,277.470833333333
"2877",2008,1,26,2.74166666666667,2008-01-26,275.891666666667
"2878",2010,1,26,3.37142857142857,2010-01-26,276.521428571429
"2879",2011,1,26,0.416666666666667,2011-01-26,273.566666666667
"2880",2012,1,26,4.28333333333333,2012-01-26,277.433333333333
"2881",2013,1,26,1.99166666666667,2013-01-26,275.141666666667
"2882",2014,1,26,0.616666666666667,2014-01-26,273.766666666667
"2883",2015,1,26,2.95833333333333,2015-01-26,276.108333333333
"2884",2001,2,26,5.85416666666667,2001-02-26,279.004166666667
"2885",2003,2,26,-0.170833333333333,2003-02-26,272.979166666667
"2886",2006,2,26,4.08333333333333,2006-02-26,277.233333333333
"2887",2008,2,26,4,2008-02-26,277.15
"2888",2010,2,26,2.34583333333333,2010-02-26,275.495833333333
"2889",2011,2,26,3.5125,2011-02-26,276.6625
"2890",2012,2,26,6.01666666666667,2012-02-26,279.166666666667
"2891",2013,2,26,3.54166666666667,2013-02-26,276.691666666667
"2892",2014,2,26,2.65416666666667,2014-02-26,275.804166666667
"2893",2015,2,26,-0.339130434782609,2015-02-26,272.810869565217
"2894",2001,3,26,5.92916666666667,2001-03-26,279.079166666667
"2895",2003,3,26,8.12083333333333,2003-03-26,281.270833333333
"2896",2006,3,26,6.97916666666667,2006-03-26,280.129166666667
"2897",2008,3,26,7.7,2008-03-26,280.85
"2898",2010,3,26,9.75416666666667,2010-03-26,282.904166666667
"2899",2011,3,26,7.73333333333333,2011-03-26,280.883333333333
"2900",2012,3,26,12.0916666666667,2012-03-26,285.241666666667
"2901",2013,3,26,5.34166666666667,2013-03-26,278.491666666667
"2902",2014,3,26,3.7875,2014-03-26,276.9375
"2903",2001,4,26,12.625,2001-04-26,285.775
"2904",2003,4,26,11.6625,2003-04-26,284.8125
"2905",2006,4,26,14.975,2006-04-26,288.125
"2906",2008,4,26,17.0416666666667,2008-04-26,290.191666666667
"2907",2010,4,26,14.4083333333333,2010-04-26,287.558333333333
"2908",2011,4,26,14.5958333333333,2011-04-26,287.745833333333
"2909",2012,4,26,14.3166666666667,2012-04-26,287.466666666667
"2910",2013,4,26,13.975,2013-04-26,287.125
"2911",2014,4,26,12.3,2014-04-26,285.45
"2912",2015,4,26,11.1375,2015-04-26,284.2875
"2913",2001,5,26,19.5666666666667,2001-05-26,292.716666666667
"2914",2003,5,26,15.3625,2003-05-26,288.5125
"2915",2006,5,26,17.7458333333333,2006-05-26,290.895833333333
"2916",2008,5,26,17.6416666666667,2008-05-26,290.791666666667
"2917",2010,5,26,20.0583333333333,2010-05-26,293.208333333333
"2918",2011,5,26,22.0875,2011-05-26,295.2375
"2919",2012,5,26,22.1958333333333,2012-05-26,295.345833333333
"2920",2013,5,26,17.5136363636364,2013-05-26,290.663636363636
"2921",2014,5,26,19.5916666666667,2014-05-26,292.741666666667
"2922",2015,5,26,19.4541666666667,2015-05-26,292.604166666667
"2923",2001,6,26,25.3833333333333,2001-06-26,298.533333333333
"2924",2003,6,26,23.1333333333333,2003-06-26,296.283333333333
"2925",2006,6,26,23.9916666666667,2006-06-26,297.141666666667
"2926",2008,6,26,24.575,2008-06-26,297.725
"2927",2010,6,26,27.0833333333333,2010-06-26,300.233333333333
"2928",2011,6,26,24.9125,2011-06-26,298.0625
"2929",2012,6,26,24.15,2012-06-26,297.3
"2930",2013,6,26,25.1125,2013-06-26,298.2625
"2931",2014,6,26,24.3958333333333,2014-06-26,297.545833333333
"2932",2015,6,26,26.1,2015-06-26,299.25
"2933",2001,7,26,26.325,2001-07-26,299.475
"2934",2003,7,26,26.4,2003-07-26,299.55
"2935",2006,7,26,27.1083333333333,2006-07-26,300.258333333333
"2936",2008,7,26,27.2041666666667,2008-07-26,300.354166666667
"2937",2010,7,26,29.0291666666667,2010-07-26,302.179166666667
"2938",2011,7,26,29.5875,2011-07-26,302.7375
"2939",2012,7,26,26.4791666666667,2012-07-26,299.629166666667
"2940",2013,7,26,26.9416666666667,2013-07-26,300.091666666667
"2941",2014,7,26,26.1208333333333,2014-07-26,299.270833333333
"2942",2015,7,26,26.86,2015-07-26,300.01
"2943",2003,8,26,26.2791666666667,2003-08-26,299.429166666667
"2944",2006,8,26,27.5666666666667,2006-08-26,300.716666666667
"2945",2008,8,26,26.025,2008-08-26,299.175
"2946",2010,8,26,25.9166666666667,2010-08-26,299.066666666667
"2947",2011,8,26,25.5416666666667,2011-08-26,298.691666666667
"2948",2012,8,26,26.1708333333333,2012-08-26,299.320833333333
"2949",2013,8,26,24.8416666666667,2013-08-26,297.991666666667
"2950",2014,8,26,25.225,2014-08-26,298.375
"2951",2015,8,26,26.8,2015-08-26,299.95
"2952",2003,9,26,22.6666666666667,2003-09-26,295.816666666667
"2953",2006,9,26,21.8458333333333,2006-09-26,294.995833333333
"2954",2008,9,26,21.05,2008-09-26,294.2
"2955",2010,9,26,23.7583333333333,2010-09-26,296.908333333333
"2956",2011,9,26,22.0333333333333,2011-09-26,295.183333333333
"2957",2012,9,26,22.3083333333333,2012-09-26,295.458333333333
"2958",2013,9,26,21.2666666666667,2013-09-26,294.416666666667
"2959",2014,9,26,21.2208333333333,2014-09-26,294.370833333333
"2960",2015,9,26,22.1142857142857,2015-09-26,295.264285714286
"2961",2001,10,26,16.4166666666667,2001-10-26,289.566666666667
"2962",2003,10,26,15.9416666666667,2003-10-26,289.091666666667
"2963",2006,10,26,13.8125,2006-10-26,286.9625
"2964",2008,10,26,16.1625,2008-10-26,289.3125
"2965",2010,10,26,17.4375,2010-10-26,290.5875
"2966",2011,10,26,16.6791666666667,2011-10-26,289.829166666667
"2967",2012,10,26,17.9875,2012-10-26,291.1375
"2968",2013,10,26,15.0833333333333,2013-10-26,288.233333333333
"2969",2014,10,26,16.6291666666667,2014-10-26,289.779166666667
"2970",2015,10,26,16.1631578947368,2015-10-26,289.313157894737
"2971",2001,11,26,12.4291666666667,2001-11-26,285.579166666667
"2972",2003,11,26,11.0583333333333,2003-11-26,284.208333333333
"2973",2006,11,26,10.0916666666667,2006-11-26,283.241666666667
"2974",2008,11,26,7.74166666666667,2008-11-26,280.891666666667
"2975",2010,11,26,11.3583333333333,2010-11-26,284.508333333333
"2976",2011,11,26,10.9166666666667,2011-11-26,284.066666666667
"2977",2012,11,26,8.775,2012-11-26,281.925
"2978",2013,11,26,7.85833333333333,2013-11-26,281.008333333333
"2979",2014,11,26,8.89583333333333,2014-11-26,282.045833333333
"2980",2015,11,26,11.25,2015-11-26,284.4
"2981",2001,12,26,6.725,2001-12-26,279.875
"2982",2003,12,26,4.43333333333333,2003-12-26,277.583333333333
"2983",2006,12,26,7.975,2006-12-26,281.125
"2984",2008,12,26,3.83913043478261,2008-12-26,276.989130434783
"2985",2010,12,26,2.9125,2010-12-26,276.0625
"2986",2011,12,26,7.99166666666667,2011-12-26,281.141666666667
"2987",2012,12,26,5.99583333333333,2012-12-26,279.145833333333
"2988",2013,12,26,4.97916666666667,2013-12-26,278.129166666667
"2989",2014,12,26,5.90833333333333,2014-12-26,279.058333333333
"2990",2015,12,26,10.4142857142857,2015-12-26,283.564285714286
"2991",2001,1,27,1.8375,2001-01-27,274.9875
"2992",2003,1,27,-0.366666666666667,2003-01-27,272.783333333333
"2993",2006,1,27,3.97916666666667,2006-01-27,277.129166666667
"2994",2008,1,27,2.62916666666667,2008-01-27,275.779166666667
"2995",2010,1,27,3.2,2010-01-27,276.35
"2996",2011,1,27,0.233333333333333,2011-01-27,273.383333333333
"2997",2012,1,27,4.65,2012-01-27,277.8
"2998",2013,1,27,1.94583333333333,2013-01-27,275.095833333333
"2999",2014,1,27,0.704166666666667,2014-01-27,273.854166666667
"3000",2015,1,27,2.64583333333333,2015-01-27,275.795833333333
"3001",2001,2,27,4.23333333333333,2001-02-27,277.383333333333
"3002",2003,2,27,-0.125,2003-02-27,273.025
"3003",2006,2,27,3.55,2006-02-27,276.7
"3004",2008,2,27,4.17083333333333,2008-02-27,277.320833333333
"3005",2010,2,27,2.17083333333333,2010-02-27,275.320833333333
"3006",2011,2,27,3.85833333333333,2011-02-27,277.008333333333
"3007",2012,2,27,6.14166666666667,2012-02-27,279.291666666667
"3008",2013,2,27,3.83333333333333,2013-02-27,276.983333333333
"3009",2014,2,27,2.34166666666667,2014-02-27,275.491666666667
"3010",2015,2,27,-0.3125,2015-02-27,272.8375
"3011",2001,3,27,4.87083333333333,2001-03-27,278.020833333333
"3012",2003,3,27,8.5,2003-03-27,281.65
"3013",2006,3,27,7.075,2006-03-27,280.225
"3014",2008,3,27,8.15,2008-03-27,281.3
"3015",2010,3,27,8.95416666666667,2010-03-27,282.104166666667
"3016",2011,3,27,7.83333333333333,2011-03-27,280.983333333333
"3017",2012,3,27,11.1958333333333,2012-03-27,284.345833333333
"3018",2013,3,27,5.66666666666667,2013-03-27,278.816666666667
"3019",2014,3,27,3.625,2014-03-27,276.775
"3020",2001,4,27,13,2001-04-27,286.15
"3021",2003,4,27,12.1375,2003-04-27,285.2875
"3022",2006,4,27,14.5625,2006-04-27,287.7125
"3023",2008,4,27,16.8,2008-04-27,289.95
"3024",2010,4,27,14.3166666666667,2010-04-27,287.466666666667
"3025",2011,4,27,15.2875,2011-04-27,288.4375
"3026",2012,4,27,14.3,2012-04-27,287.45
"3027",2013,4,27,14.4291666666667,2013-04-27,287.579166666667
"3028",2014,4,27,12.4625,2014-04-27,285.6125
"3029",2015,4,27,11.8666666666667,2015-04-27,285.016666666667
"3030",2001,5,27,19.0916666666667,2001-05-27,292.241666666667
"3031",2003,5,27,15.4833333333333,2003-05-27,288.633333333333
"3032",2006,5,27,18.3041666666667,2006-05-27,291.454166666667
"3033",2008,5,27,18.3166666666667,2008-05-27,291.466666666667
"3034",2010,5,27,20.6541666666667,2010-05-27,293.804166666667
"3035",2011,5,27,22.4291666666667,2011-05-27,295.579166666667
"3036",2012,5,27,22.525,2012-05-27,295.675
"3037",2013,5,27,17.77,2013-05-27,290.92
"3038",2014,5,27,20.3166666666667,2014-05-27,293.466666666667
"3039",2015,5,27,20.2208333333333,2015-05-27,293.370833333333
"3040",2001,6,27,25.6541666666667,2001-06-27,298.804166666667
"3041",2003,6,27,24.1208333333333,2003-06-27,297.270833333333
"3042",2006,6,27,24.2375,2006-06-27,297.3875
"3043",2008,6,27,24.9,2008-06-27,298.05
"3044",2010,6,27,27.1458333333333,2010-06-27,300.295833333333
"3045",2011,6,27,25.1916666666667,2011-06-27,298.341666666667
"3046",2012,6,27,23.7625,2012-06-27,296.9125
"3047",2013,6,27,25.3695652173913,2013-06-27,298.519565217391
"3048",2014,6,27,25.0916666666667,2014-06-27,298.241666666667
"3049",2015,6,27,25.45,2015-06-27,298.6
"3050",2001,7,27,25.8083333333333,2001-07-27,298.958333333333
"3051",2003,7,27,26.3333333333333,2003-07-27,299.483333333333
"3052",2006,7,27,27.4291666666667,2006-07-27,300.579166666667
"3053",2008,7,27,26.8875,2008-07-27,300.0375
"3054",2010,7,27,29.1083333333333,2010-07-27,302.258333333333
"3055",2011,7,27,29.0916666666667,2011-07-27,302.241666666667
"3056",2012,7,27,27.1416666666667,2012-07-27,300.291666666667
"3057",2013,7,27,26.725,2013-07-27,299.875
"3058",2014,7,27,26.2416666666667,2014-07-27,299.391666666667
"3059",2015,7,27,26.6,2015-07-27,299.75
"3060",2003,8,27,26.2166666666667,2003-08-27,299.366666666667
"3061",2006,8,27,27.35,2006-08-27,300.5
"3062",2008,8,27,25.5208333333333,2008-08-27,298.670833333333
"3063",2010,8,27,25.9333333333333,2010-08-27,299.083333333333
"3064",2011,8,27,25.7916666666667,2011-08-27,298.941666666667
"3065",2012,8,27,26.1083333333333,2012-08-27,299.258333333333
"3066",2013,8,27,25.2875,2013-08-27,298.4375
"3067",2014,8,27,25.6208333333333,2014-08-27,298.770833333333
"3068",2015,8,27,26.3,2015-08-27,299.45
"3069",2003,9,27,22.8541666666667,2003-09-27,296.004166666667
"3070",2006,9,27,21.8208333333333,2006-09-27,294.970833333333
