"","SiteID","date","Latitude","Longitude","tPCB","LocationName"
"4027","WCPCB-HOU025",1997-07-25,42.451201,-73.226903,22.038860655,"Housatonic River"
"4028","WCPCB-HOU025",1997-07-28,42.451201,-73.226903,22.038860655,"Housatonic River"
"4029","WCPCB-HOU025",1997-07-29,42.451201,-73.226903,22.038860655,"Housatonic River"
"4030","WCPCB-HOU025",1997-07-30,42.451201,-73.226903,29.051225407,"Housatonic River"
"4031","WCPCB-HOU025",1997-07-31,42.451201,-73.226903,23.040627049,"Housatonic River"
"4032","WCPCB-HOU025",1997-08-01,42.451201,-73.226903,40.070655736,"Housatonic River"
"4033","WCPCB-HOU025",1997-06-25,42.451201,-73.226903,22.038860655,"Housatonic River"
"4034","WCPCB-HOU025",1997-05-01,42.451201,-73.226903,22.038860655,"Housatonic River"
"4035","WCPCB-HOU025",1997-05-08,42.451201,-73.226903,22.038860655,"Housatonic River"
"4036","WCPCB-HOU025",1997-05-14,42.451201,-73.226903,22.038860655,"Housatonic River"
"4037","WCPCB-HOU025",1997-05-16,42.451201,-73.226903,22.038860655,"Housatonic River"
"4038","WCPCB-HOU025",1997-05-19,42.451201,-73.226903,44.077721312,"Housatonic River"
"4039","WCPCB-HOU025",1997-05-21,42.451201,-73.226903,22.038860655,"Housatonic River"
"4040","WCPCB-HOU025",1997-05-23,42.451201,-73.226903,22.038860655,"Housatonic River"
"4041","WCPCB-HOU025",1997-05-28,42.451201,-73.226903,22.038860655,"Housatonic River"
"4042","WCPCB-HOU025",1997-06-02,42.451201,-73.226903,22.038860655,"Housatonic River"
"4043","WCPCB-HOU025",1997-06-04,42.451201,-73.226903,22.038860655,"Housatonic River"
"4044","WCPCB-HOU025",1997-06-06,42.451201,-73.226903,22.038860655,"Housatonic River"
"4045","WCPCB-HOU025",1997-06-09,42.451201,-73.226903,22.038860655,"Housatonic River"
"4046","WCPCB-HOU025",1997-06-11,42.451201,-73.226903,22.038860655,"Housatonic River"
"4047","WCPCB-HOU025",1997-06-16,42.451201,-73.226903,23.040627049,"Housatonic River"
"4048","WCPCB-HOU025",1997-06-18,42.451201,-73.226903,22.038860655,"Housatonic River"
"4049","WCPCB-HOU025",1997-06-20,42.451201,-73.226903,22.038860655,"Housatonic River"
"4050","WCPCB-HOU025",1997-05-30,42.451201,-73.226903,22.038860655,"Housatonic River"
"4051","WCPCB-HOU025",1997-05-06,42.451201,-73.226903,117.313274229,"Housatonic River"
"4052","WCPCB-HOU025",1997-08-04,42.451201,-73.226903,25.044159846,"Housatonic River"
"4053","WCPCB-HOU025",1997-08-05,42.451201,-73.226903,34.060057376,"Housatonic River"
"4054","WCPCB-HOU025",1997-08-06,42.451201,-73.226903,40.070655736,"Housatonic River"
"4055","WCPCB-HOU025",1997-08-07,42.451201,-73.226903,28.049459014,"Housatonic River"
"4056","WCPCB-HOU025",1997-08-08,42.451201,-73.226903,22.038860655,"Housatonic River"
"4057","WCPCB-HOU025",1997-08-11,42.451201,-73.226903,22.038860655,"Housatonic River"
"4058","WCPCB-HOU025",1997-08-12,42.451201,-73.226903,49.086553279,"Housatonic River"
"4059","WCPCB-HOU025",1997-08-13,42.451201,-73.226903,55.147265664,"Housatonic River"
"4060","WCPCB-HOU025",1997-08-14,42.451201,-73.226903,30.052991804,"Housatonic River"
"4061","WCPCB-HOU025",1997-08-15,42.451201,-73.226903,50.088319684,"Housatonic River"
"4062","WCPCB-HOU025",1997-08-18,42.451201,-73.226903,44.077721312,"Housatonic River"
"4063","WCPCB-HOU025",1997-08-19,42.451201,-73.226903,22.038860655,"Housatonic River"
"4064","WCPCB-HOU025",1997-08-20,42.451201,-73.226903,31.054758199,"Housatonic River"
"4065","WCPCB-HOU025",1997-08-21,42.451201,-73.226903,22.038860655,"Housatonic River"
"4066","WCPCB-HOU025",1997-08-22,42.451201,-73.226903,60.105983608,"Housatonic River"
"4067","WCPCB-HOU025",1997-08-25,42.451201,-73.226903,40.107102303,"Housatonic River"
"4068","WCPCB-HOU025",1997-08-26,42.451201,-73.226903,22.038860655,"Housatonic River"
"4069","WCPCB-HOU025",1997-08-27,42.451201,-73.226903,23.040627049,"Housatonic River"
"4070","WCPCB-HOU025",1997-08-28,42.451201,-73.226903,22.038860655,"Housatonic River"
"4071","WCPCB-HOU025",1997-08-29,42.451201,-73.226903,22.038860655,"Housatonic River"
"4072","WCPCB-HOU025",1997-09-02,42.451201,-73.226903,22.038860655,"Housatonic River"
"4073","WCPCB-HOU025",1997-09-03,42.451201,-73.226903,22.038860655,"Housatonic River"
"4074","WCPCB-HOU025",1997-09-04,42.451201,-73.226903,22.038860655,"Housatonic River"
"4075","WCPCB-HOU025",1997-09-05,42.451201,-73.226903,22.038860655,"Housatonic River"
"4076","WCPCB-HOU025",1997-09-08,42.451201,-73.226903,22.038860655,"Housatonic River"
"4077","WCPCB-HOU025",1997-09-09,42.451201,-73.226903,22.038860655,"Housatonic River"
"4078","WCPCB-HOU025",1997-09-10,42.451201,-73.226903,22.038860655,"Housatonic River"
"4079","WCPCB-HOU025",1997-09-11,42.451201,-73.226903,22.038860655,"Housatonic River"
"4080","WCPCB-HOU025",1997-09-12,42.451201,-73.226903,22.038860655,"Housatonic River"
"4081","WCPCB-HOU025",1997-09-15,42.451201,-73.226903,36.063590161,"Housatonic River"
"4082","WCPCB-HOU025",1997-09-16,42.451201,-73.226903,25.044159846,"Housatonic River"
"4083","WCPCB-HOU025",1997-09-17,42.451201,-73.226903,22.038860655,"Housatonic River"
"4084","WCPCB-HOU025",1997-09-18,42.451201,-73.226903,22.038860655,"Housatonic River"
"4085","WCPCB-HOU025",1997-09-19,42.451201,-73.226903,22.038860655,"Housatonic River"
"4086","WCPCB-HOU025",1997-09-22,42.451201,-73.226903,39.068889344,"Housatonic River"
"4087","WCPCB-HOU025",1997-09-23,42.451201,-73.226903,22.038860655,"Housatonic River"
"4088","WCPCB-HOU025",1997-09-24,42.451201,-73.226903,22.038860655,"Housatonic River"
"4089","WCPCB-HOU025",1997-09-25,42.451201,-73.226903,22.038860655,"Housatonic River"
"4090","WCPCB-HOU025",1997-09-26,42.451201,-73.226903,22.038860655,"Housatonic River"
"4091","WCPCB-HOU025",1997-09-29,42.451201,-73.226903,22.038860655,"Housatonic River"
"4092","WCPCB-HOU025",1997-09-30,42.451201,-73.226903,22.038860655,"Housatonic River"
"4093","WCPCB-HOU025",1997-10-01,42.451201,-73.226903,52.139232995,"Housatonic River"
"4094","WCPCB-HOU025",1997-10-02,42.451201,-73.226903,22.058906266,"Housatonic River"
"4095","WCPCB-HOU025",1997-10-03,42.451201,-73.226903,23.663190358,"Housatonic River"
"4096","WCPCB-HOU025",1997-10-06,42.451201,-73.226903,23.663190358,"Housatonic River"
"4097","WCPCB-HOU025",1997-10-07,42.451201,-73.226903,26.069616494,"Housatonic River"
"4098","WCPCB-HOU025",1997-10-08,42.451201,-73.226903,33.088359399,"Housatonic River"
"4099","WCPCB-HOU025",1997-10-09,42.451201,-73.226903,22.038860655,"Housatonic River"
"4100","WCPCB-HOU025",1997-10-10,42.451201,-73.226903,22.038860655,"Housatonic River"
"4101","WCPCB-HOU025",1997-10-14,42.451201,-73.226903,60.105983608,"Housatonic River"
"4102","WCPCB-HOU025",1997-10-15,42.451201,-73.226903,22.038860655,"Housatonic River"
"4103","WCPCB-HOU025",1997-10-16,42.451201,-73.226903,22.038860655,"Housatonic River"
"4104","WCPCB-HOU025",1997-10-17,42.451201,-73.226903,62.166008573,"Housatonic River"
"4105","WCPCB-HOU025",1997-10-20,42.451201,-73.226903,32.05652459,"Housatonic River"
"4106","WCPCB-HOU025",1997-10-21,42.451201,-73.226903,27.04769262,"Housatonic River"
"4107","WCPCB-HOU025",1997-10-22,42.451201,-73.226903,42.074188525,"Housatonic River"
"4108","WCPCB-HOU025",1997-10-23,42.451201,-73.226903,52.091852456,"Housatonic River"
"4109","WCPCB-HOU025",1997-10-24,42.451201,-73.226903,22.038860655,"Housatonic River"
"4110","WCPCB-HOU025",1997-10-27,42.451201,-73.226903,33.088359399,"Housatonic River"
"4111","WCPCB-HOU025",1997-10-28,42.451201,-73.226903,22.038860655,"Housatonic River"
"4112","WCPCB-HOU025",1997-10-29,42.451201,-73.226903,24.042393443,"Housatonic River"
"4113","WCPCB-HOU025",1997-10-30,42.451201,-73.226903,22.038860655,"Housatonic River"
"4114","WCPCB-HOU025",1997-10-31,42.451201,-73.226903,22.038860655,"Housatonic River"
"4115","WCPCB-HOU025",1997-11-03,42.451201,-73.226903,22.038860655,"Housatonic River"
"4116","WCPCB-HOU025",1997-11-04,42.451201,-73.226903,22.038860655,"Housatonic River"
"4117","WCPCB-HOU025",1997-11-05,42.451201,-73.226903,22.038860655,"Housatonic River"
"4118","WCPCB-HOU025",1997-11-06,42.451201,-73.226903,22.038860655,"Housatonic River"
"4119","WCPCB-HOU025",1997-11-07,42.451201,-73.226903,22.038860655,"Housatonic River"
"4120","WCPCB-HOU025",1997-11-10,42.451201,-73.226903,22.038860655,"Housatonic River"
"4121","WCPCB-HOU025",1997-12-30,42.451201,-73.226903,33.058290985,"Housatonic River"
"4122","WCPCB-HOU025",1997-11-11,42.451201,-73.226903,24.042393443,"Housatonic River"
"4123","WCPCB-HOU025",1997-11-12,42.451201,-73.226903,25.044159846,"Housatonic River"
"4124","WCPCB-HOU025",1997-11-13,42.451201,-73.226903,22.038860655,"Housatonic River"
"4125","WCPCB-HOU025",1997-11-14,42.451201,-73.226903,22.038860655,"Housatonic River"
"4126","WCPCB-HOU025",1997-11-17,42.451201,-73.226903,24.042393443,"Housatonic River"
"4127","WCPCB-HOU025",1997-11-18,42.451201,-73.226903,22.038860655,"Housatonic River"
"4128","WCPCB-HOU025",1997-11-19,42.451201,-73.226903,22.038860655,"Housatonic River"
"4129","WCPCB-HOU025",1997-11-20,42.451201,-73.226903,22.038860655,"Housatonic River"
"4130","WCPCB-HOU025",1997-11-21,42.451201,-73.226903,22.038860655,"Housatonic River"
"4131","WCPCB-HOU025",1997-11-24,42.451201,-73.226903,22.038860655,"Housatonic River"
"4132","WCPCB-HOU025",1997-11-25,42.451201,-73.226903,22.038860655,"Housatonic River"
"4133","WCPCB-HOU025",1997-11-26,42.451201,-73.226903,22.038860655,"Housatonic River"
"4134","WCPCB-HOU025",1998-01-27,42.451201,-73.226903,125.220799175,"Housatonic River"
"4135","WCPCB-HOU025",1998-02-24,42.451201,-73.226903,125.220799175,"Housatonic River"
"4136","WCPCB-HOU025",1998-05-04,42.451201,-73.226903,22.038860655,"Housatonic River"
"4137","WCPCB-HOU025",1998-05-06,42.451201,-73.226903,50.889732787,"Housatonic River"
"4138","WCPCB-HOU025",1998-05-08,42.451201,-73.226903,22.038860655,"Housatonic River"
"4139","WCPCB-HOU025",1998-05-11,42.451201,-73.226903,22.038860655,"Housatonic River"
"4140","WCPCB-HOU025",1998-05-13,42.451201,-73.226903,22.038860655,"Housatonic River"
"4141","WCPCB-HOU025",1998-05-15,42.451201,-73.226903,22.038860655,"Housatonic River"
"4142","WCPCB-HOU025",1998-05-18,42.451201,-73.226903,22.038860655,"Housatonic River"
"4143","WCPCB-HOU025",1998-05-20,42.451201,-73.226903,30.052991804,"Housatonic River"
"4144","WCPCB-HOU025",1998-05-22,42.451201,-73.226903,22.038860655,"Housatonic River"
"4145","WCPCB-HOU025",1998-05-26,42.451201,-73.226903,34.060057376,"Housatonic River"
"4146","WCPCB-HOU025",1998-05-28,42.451201,-73.226903,22.038860655,"Housatonic River"
"4147","WCPCB-HOU025",1998-05-29,42.451201,-73.226903,28.049459014,"Housatonic River"
"4148","WCPCB-HOU025",1998-06-01,42.451201,-73.226903,25.044159846,"Housatonic River"
"4149","WCPCB-HOU025",1998-06-03,42.451201,-73.226903,79.840781554,"Housatonic River"
"4150","WCPCB-HOU025",1998-06-05,42.451201,-73.226903,179.316184415,"Housatonic River"
"4151","WCPCB-HOU025",1998-06-08,42.451201,-73.226903,22.038860655,"Housatonic River"
"4152","WCPCB-HOU025",1998-06-10,42.451201,-73.226903,22.038860655,"Housatonic River"
"4153","WCPCB-HOU025",1998-06-12,42.451201,-73.226903,69.622764341,"Housatonic River"
"4154","WCPCB-HOU025",1998-06-15,42.451201,-73.226903,112.197836061,"Housatonic River"
"4155","WCPCB-HOU025",1998-06-17,42.451201,-73.226903,23.040627049,"Housatonic River"
"4156","WCPCB-HOU025",1998-06-19,42.451201,-73.226903,23.040627049,"Housatonic River"
"4157","WCPCB-HOU025",1998-06-22,42.451201,-73.226903,22.038860655,"Housatonic River"
"4158","WCPCB-HOU025",1998-06-24,42.451201,-73.226903,22.038860655,"Housatonic River"
"4159","WCPCB-HOU025",1998-06-26,42.451201,-73.226903,38.067122951,"Housatonic River"
"4160","WCPCB-HOU025",1998-06-29,42.451201,-73.226903,22.038860655,"Housatonic River"
"4161","WCPCB-HOU025",1998-06-30,42.451201,-73.226903,35.093714516,"Housatonic River"
"4162","WCPCB-HOU025",1998-07-02,42.451201,-73.226903,24.042393443,"Housatonic River"
"4163","WCPCB-HOU025",1998-08-04,42.451201,-73.226903,125.220799175,"Housatonic River"
"4164","WCPCB-HOU025",1998-10-27,42.451201,-73.226903,125.220799175,"Housatonic River"
"4165","WCPCB-HOU025",1999-03-23,42.451201,-73.226903,25.044159846,"Housatonic River"
"4166","WCPCB-HOU025",1999-04-20,42.451201,-73.226903,25.044159846,"Housatonic River"
"4167","WCPCB-HOU025",1999-05-27,42.451201,-73.226903,25.044159846,"Housatonic River"
"4168","WCPCB-HOU025",1999-06-24,42.451201,-73.226903,25.044159846,"Housatonic River"
"4169","WCPCB-HOU025",1999-07-27,42.451201,-73.226903,25.044159846,"Housatonic River"
"4170","WCPCB-HOU025",1999-08-31,42.451201,-73.226903,25.044159846,"Housatonic River"
"4171","WCPCB-HOU025",1999-09-29,42.451201,-73.226903,45.220757844,"Housatonic River"
"4172","WCPCB-HOU025",2002-08-28,42.451201,-73.226903,25.044159846,"Housatonic River"
"4173","WCPCB-HOU025",2017-02-23,42.451201,-73.226903,50.088319684,"Housatonic River"
"4174","WCPCB-HOU025",2017-01-26,42.451201,-73.226903,50.088319684,"Housatonic River"
"4175","WCPCB-HOU025",2016-12-14,42.451201,-73.226903,100.176639346,"Housatonic River"
"4176","WCPCB-HOU025",2016-11-17,42.451201,-73.226903,8.915720902,"Housatonic River"
"4177","WCPCB-HOU025",2016-10-20,42.451201,-73.226903,19.033561478,"Housatonic River"
"4178","WCPCB-HOU025",2016-09-22,42.451201,-73.226903,16.028262295,"Housatonic River"
"4179","WCPCB-HOU025",2016-08-25,42.451201,-73.226903,26.045926231,"Housatonic River"
"4180","WCPCB-HOU025",2016-07-28,42.451201,-73.226903,23.040627049,"Housatonic River"
"4181","WCPCB-HOU025",2016-06-22,42.451201,-73.226903,14.02472951,"Housatonic River"
"4182","WCPCB-HOU025",2016-05-25,42.451201,-73.226903,13.022963115,"Housatonic River"
"4183","WCPCB-HOU025",2016-04-19,42.451201,-73.226903,5.509715162,"Housatonic River"
"4184","WCPCB-HOU025",2016-03-22,42.451201,-73.226903,9.31642746,"Housatonic River"
"4185","WCPCB-HOU025",2016-02-25,42.451201,-73.226903,11.019430329,"Housatonic River"
"4186","WCPCB-HOU025",2016-01-22,42.451201,-73.226903,12.021196721,"Housatonic River"
"4187","WCPCB-HOU025",2015-11-19,42.451201,-73.226903,8.114307784,"Housatonic River"
"4188","WCPCB-HOU025",2015-10-21,42.451201,-73.226903,22.038860655,"Housatonic River"
"4189","WCPCB-HOU025",2015-09-23,42.451201,-73.226903,30.052991804,"Housatonic River"
"4190","WCPCB-HOU025",2015-08-25,42.451201,-73.226903,14.02472951,"Housatonic River"
"4191","WCPCB-HOU025",2015-07-30,42.451201,-73.226903,15.026495902,"Housatonic River"
"4192","WCPCB-HOU025",2015-06-24,42.451201,-73.226903,12.021196721,"Housatonic River"
"4193","WCPCB-HOU025",2015-05-28,42.451201,-73.226903,25.044159846,"Housatonic River"
"4194","WCPCB-HOU025",2015-04-29,42.451201,-73.226903,5.509715162,"Housatonic River"
"4195","WCPCB-HOU025",2015-03-25,42.451201,-73.226903,9.216250824,"Housatonic River"
"4196","WCPCB-HOU025",2015-02-25,42.451201,-73.226903,6.611658195,"Housatonic River"
"4197","WCPCB-HOU025",2015-01-30,42.451201,-73.226903,9.817310654,"Housatonic River"
"4198","WCPCB-HOU025",2014-12-17,42.451201,-73.226903,5.509715162,"Housatonic River"
"4199","WCPCB-HOU025",2014-11-19,42.451201,-73.226903,5.509715162,"Housatonic River"
"4200","WCPCB-HOU025",2014-10-30,42.451201,-73.226903,6.812011472,"Housatonic River"
"4201","WCPCB-HOU025",2014-09-25,42.451201,-73.226903,14.02472951,"Housatonic River"
"4202","WCPCB-HOU025",2014-08-27,42.451201,-73.226903,19.033561478,"Housatonic River"
"4203","WCPCB-HOU025",2014-07-22,42.451201,-73.226903,15.026495902,"Housatonic River"
"4204","WCPCB-HOU025",2014-06-26,42.451201,-73.226903,5.509715162,"Housatonic River"
"4205","WCPCB-HOU025",2014-05-21,42.451201,-73.226903,15.026495902,"Housatonic River"
"4206","WCPCB-HOU025",2014-04-24,42.451201,-73.226903,8.314661067,"Housatonic River"
"4207","WCPCB-HOU025",2014-03-27,42.451201,-73.226903,22.038860655,"Housatonic River"
"4208","WCPCB-HOU025",2014-02-20,42.451201,-73.226903,22.038860655,"Housatonic River"
"4209","WCPCB-HOU025",2014-01-27,42.451201,-73.226903,22.038860655,"Housatonic River"
"4210","WCPCB-HOU025",2013-12-19,42.451201,-73.226903,22.038860655,"Housatonic River"
"4211","WCPCB-HOU025",2013-11-21,42.451201,-73.226903,22.038860655,"Housatonic River"
"4212","WCPCB-HOU025",2013-10-29,42.451201,-73.226903,22.038860655,"Housatonic River"
"4213","WCPCB-HOU025",2013-09-25,42.451201,-73.226903,22.038860655,"Housatonic River"
"4214","WCPCB-HOU025",2013-08-29,42.451201,-73.226903,22.038860655,"Housatonic River"
"4215","WCPCB-HOU025",2013-07-25,42.451201,-73.226903,22.038860655,"Housatonic River"
"4216","WCPCB-HOU025",2013-06-27,42.451201,-73.226903,22.038860655,"Housatonic River"
"4217","WCPCB-HOU025",2013-05-29,42.451201,-73.226903,22.038860655,"Housatonic River"
"4218","WCPCB-HOU025",2013-04-25,42.451201,-73.226903,22.038860655,"Housatonic River"
"4219","WCPCB-HOU025",2013-03-27,42.451201,-73.226903,22.038860655,"Housatonic River"
"4220","WCPCB-HOU025",2013-02-28,42.451201,-73.226903,22.038860655,"Housatonic River"
"4221","WCPCB-HOU025",2013-01-30,42.451201,-73.226903,22.038860655,"Housatonic River"
"4222","WCPCB-HOU025",2012-12-20,42.451201,-73.226903,22.038860655,"Housatonic River"
"4223","WCPCB-HOU025",2012-11-29,42.451201,-73.226903,22.038860655,"Housatonic River"
"4224","WCPCB-HOU025",2012-10-25,42.451201,-73.226903,22.038860655,"Housatonic River"
"4225","WCPCB-HOU025",2012-09-27,42.451201,-73.226903,22.038860655,"Housatonic River"
"4226","WCPCB-HOU025",2012-08-23,42.451201,-73.226903,22.038860655,"Housatonic River"
"4227","WCPCB-HOU025",2012-07-19,42.451201,-73.226903,22.038860655,"Housatonic River"
"4228","WCPCB-HOU025",2012-06-28,42.451201,-73.226903,22.038860655,"Housatonic River"
"4229","WCPCB-HOU025",2012-05-24,42.451201,-73.226903,22.038860655,"Housatonic River"
"4230","WCPCB-HOU025",2012-04-25,42.451201,-73.226903,22.038860655,"Housatonic River"
"4231","WCPCB-HOU025",2012-03-29,42.451201,-73.226903,22.038860655,"Housatonic River"
"4232","WCPCB-HOU025",2012-02-16,42.451201,-73.226903,22.038860655,"Housatonic River"
"4233","WCPCB-HOU025",2012-01-19,42.451201,-73.226903,22.038860655,"Housatonic River"
"4234","WCPCB-HOU025",2011-12-20,42.451201,-73.226903,22.038860655,"Housatonic River"
"4235","WCPCB-HOU025",2011-11-29,42.451201,-73.226903,22.038860655,"Housatonic River"
"4236","WCPCB-HOU025",2011-10-25,42.451201,-73.226903,22.038860655,"Housatonic River"
"4237","WCPCB-HOU025",2011-09-29,42.451201,-73.226903,22.038860655,"Housatonic River"
"4238","WCPCB-HOU025",2011-08-31,42.451201,-73.226903,22.038860655,"Housatonic River"
"4239","WCPCB-HOU025",2011-07-26,42.451201,-73.226903,40.107102303,"Housatonic River"
"4240","WCPCB-HOU025",2011-06-29,42.451201,-73.226903,22.038860655,"Housatonic River"
"4241","WCPCB-HOU025",2011-05-26,42.451201,-73.226903,22.038860655,"Housatonic River"
"4242","WCPCB-HOU025",2011-04-28,42.451201,-73.226903,22.038860655,"Housatonic River"
"4243","WCPCB-HOU025",2011-03-30,42.451201,-73.226903,22.038860655,"Housatonic River"
"4244","WCPCB-HOU025",2011-03-01,42.451201,-73.226903,22.038860655,"Housatonic River"
"4245","WCPCB-HOU025",2011-02-04,42.451201,-73.226903,22.038860655,"Housatonic River"
"4246","WCPCB-HOU025",2010-12-17,42.451201,-73.226903,22.038860655,"Housatonic River"
"4247","WCPCB-HOU025",2010-11-18,42.451201,-73.226903,22.038860655,"Housatonic River"
"4248","WCPCB-HOU025",2010-10-28,42.451201,-73.226903,22.038860655,"Housatonic River"
"4249","WCPCB-HOU025",2010-09-22,42.451201,-73.226903,22.038860655,"Housatonic River"
"4250","WCPCB-HOU025",2010-08-26,42.451201,-73.226903,22.038860655,"Housatonic River"
"4251","WCPCB-HOU025",2010-07-28,42.451201,-73.226903,22.038860655,"Housatonic River"
"4252","WCPCB-HOU025",2010-06-29,42.451201,-73.226903,22.038860655,"Housatonic River"
"4253","WCPCB-HOU025",2010-06-02,42.451201,-73.226903,22.038860655,"Housatonic River"
"4254","WCPCB-HOU025",2010-04-29,42.451201,-73.226903,22.038860655,"Housatonic River"
"4255","WCPCB-HOU025",2010-03-25,42.451201,-73.226903,22.038860655,"Housatonic River"
"4256","WCPCB-HOU025",2010-02-23,42.451201,-73.226903,22.038860655,"Housatonic River"
"4257","WCPCB-HOU025",2010-01-21,42.451201,-73.226903,22.038860655,"Housatonic River"
"4258","WCPCB-HOU025",2009-12-18,42.451201,-73.226903,22.038860655,"Housatonic River"
"4259","WCPCB-HOU025",2009-11-19,42.451201,-73.226903,22.038860655,"Housatonic River"
"4260","WCPCB-HOU025",2009-10-29,42.451201,-73.226903,22.038860655,"Housatonic River"
"4261","WCPCB-HOU025",2009-09-24,42.451201,-73.226903,22.038860655,"Housatonic River"
"4262","WCPCB-HOU025",2009-08-27,42.451201,-73.226903,22.038860655,"Housatonic River"
"4263","WCPCB-HOU025",2009-07-21,42.451201,-73.226903,22.038860655,"Housatonic River"
"4264","WCPCB-HOU025",2009-06-25,42.451201,-73.226903,22.038860655,"Housatonic River"
"4265","WCPCB-HOU025",2009-05-28,42.451201,-73.226903,22.038860655,"Housatonic River"
"4266","WCPCB-HOU025",2009-04-28,42.451201,-73.226903,22.038860655,"Housatonic River"
"4267","WCPCB-HOU025",2009-03-26,42.451201,-73.226903,22.038860655,"Housatonic River"
"4268","WCPCB-HOU025",2009-02-26,42.451201,-73.226903,22.038860655,"Housatonic River"
"4269","WCPCB-HOU025",2009-01-22,42.451201,-73.226903,22.038860655,"Housatonic River"
"4270","WCPCB-HOU025",2008-12-16,42.451201,-73.226903,22.038860655,"Housatonic River"
"4271","WCPCB-HOU025",2008-11-19,42.451201,-73.226903,22.038860655,"Housatonic River"
"4272","WCPCB-HOU025",2008-10-30,42.451201,-73.226903,22.038860655,"Housatonic River"
"4273","WCPCB-HOU025",2008-09-24,42.451201,-73.226903,22.038860655,"Housatonic River"
"4274","WCPCB-HOU025",2008-08-26,42.451201,-73.226903,22.038860655,"Housatonic River"
"4275","WCPCB-HOU025",2008-07-31,42.451201,-73.226903,22.038860655,"Housatonic River"
"4276","WCPCB-HOU025",2008-06-25,42.451201,-73.226903,22.038860655,"Housatonic River"
"4277","WCPCB-HOU025",2008-05-28,42.451201,-73.226903,22.038860655,"Housatonic River"
"4278","WCPCB-HOU025",2008-04-30,42.451201,-73.226903,85.15014344,"Housatonic River"
"4279","WCPCB-HOU025",2008-03-26,42.451201,-73.226903,22.038860655,"Housatonic River"
"4280","WCPCB-HOU025",2008-02-29,42.451201,-73.226903,22.038860655,"Housatonic River"
"4281","WCPCB-HOU025",2008-01-29,42.451201,-73.226903,22.038860655,"Housatonic River"
"4282","WCPCB-HOU025",2007-12-20,42.451201,-73.226903,22.038860655,"Housatonic River"
"4283","WCPCB-HOU025",2007-11-27,42.451201,-73.226903,22.038860655,"Housatonic River"
"4284","WCPCB-HOU025",2007-10-30,42.451201,-73.226903,22.038860655,"Housatonic River"
"4285","WCPCB-HOU025",2007-09-26,42.451201,-73.226903,22.038860655,"Housatonic River"
"4286","WCPCB-HOU025",2007-09-05,42.451201,-73.226903,22.038860655,"Housatonic River"
"4287","WCPCB-HOU025",2007-07-26,42.451201,-73.226903,22.038860655,"Housatonic River"
"4288","WCPCB-HOU025",2007-06-28,42.451201,-73.226903,36.063590161,"Housatonic River"
"4289","WCPCB-HOU025",2007-06-05,42.451201,-73.226903,22.038860655,"Housatonic River"
"4290","WCPCB-HOU025",2007-05-30,42.451201,-73.226903,22.038860655,"Housatonic River"
"4291","WCPCB-HOU025",2007-04-26,42.451201,-73.226903,22.038860655,"Housatonic River"
"4292","WCPCB-HOU025",2007-03-28,42.451201,-73.226903,22.038860655,"Housatonic River"
"4293","WCPCB-HOU025",2007-03-20,42.451201,-73.226903,22.038860655,"Housatonic River"
"4294","WCPCB-HOU025",2007-02-28,42.451201,-73.226903,22.038860655,"Housatonic River"
"4295","WCPCB-HOU025",2007-01-24,42.451201,-73.226903,22.038860655,"Housatonic River"
"4296","WCPCB-HOU025",2007-01-08,42.451201,-73.226903,22.038860655,"Housatonic River"
"4297","WCPCB-HOU025",2006-12-19,42.451201,-73.226903,22.038860655,"Housatonic River"
"4298","WCPCB-HOU025",2006-11-29,42.451201,-73.226903,22.038860655,"Housatonic River"
"4299","WCPCB-HOU025",2006-10-27,42.451201,-73.226903,22.038860655,"Housatonic River"
"4300","WCPCB-HOU025",2006-09-26,42.451201,-73.226903,22.038860655,"Housatonic River"
"4301","WCPCB-HOU025",2006-08-23,42.451201,-73.226903,22.038860655,"Housatonic River"
"4302","WCPCB-HOU025",2006-07-26,42.451201,-73.226903,22.038860655,"Housatonic River"
"4303","WCPCB-HOU025",2006-06-27,42.451201,-73.226903,22.038860655,"Housatonic River"
"4304","WCPCB-HOU025",2006-05-24,42.451201,-73.226903,22.038860655,"Housatonic River"
"4305","WCPCB-HOU025",2006-04-27,42.451201,-73.226903,22.038860655,"Housatonic River"
"4306","WCPCB-HOU025",2006-03-28,42.451201,-73.226903,44.117812533,"Housatonic River"
"4307","WCPCB-HOU025",2006-02-28,42.451201,-73.226903,22.038860655,"Housatonic River"
"4308","WCPCB-HOU025",2006-01-31,42.451201,-73.226903,22.038860655,"Housatonic River"
"4309","WCPCB-HOU025",2005-12-20,42.451201,-73.226903,22.038860655,"Housatonic River"
"4310","WCPCB-HOU025",2005-11-22,42.451201,-73.226903,170.300286894,"Housatonic River"
"4311","WCPCB-HOU025",2005-09-29,42.451201,-73.226903,22.038860655,"Housatonic River"
"4312","WCPCB-HOU025",2005-08-30,42.451201,-73.226903,23.040627049,"Housatonic River"
"4313","WCPCB-HOU025",2005-07-28,42.451201,-73.226903,24.042393443,"Housatonic River"
"4314","WCPCB-HOU025",2005-06-28,42.451201,-73.226903,22.038860655,"Housatonic River"
"4315","WCPCB-HOU025",2005-05-31,42.451201,-73.226903,22.038860655,"Housatonic River"
"4316","WCPCB-HOU025",2005-04-28,42.451201,-73.226903,22.038860655,"Housatonic River"
"4317","WCPCB-HOU025",2005-03-29,42.451201,-73.226903,22.038860655,"Housatonic River"
